"N","V","VV"
353,123.785444005091,60.8703069375228
354,123.997220481756,60.9446501483597
355,124.208687379171,61.0188005352124
356,124.419845818754,61.0927588459029
357,124.630696914806,61.166525823484
358,124.841241774569,61.2401022062837
359,125.051481498292,61.3134887279481
360,125.2614171793,61.3866861174834
361,125.471049904049,61.4596950992988
362,125.680380752191,61.5325163932476
363,125.889410796639,61.6051507146677
364,126.09814110362,61.677598774423
365,126.306572732743,61.7498612789427
366,126.51470673705,61.821938930262
367,126.722544163083,61.8938324260598
368,126.930086050933,61.9655424596984
369,127.137333434304,62.0370697202616
370,127.344287340567,62.108414892592
371,127.550948790815,62.1795786573292
372,127.757318799918,62.2505616909458
373,127.963398376579,62.3213646657847
374,128.169188523388,62.3919882500945
375,128.374690236873,62.462433108066
376,128.579904507555,62.5326998998667
377,128.78483232,62.6027892816759
378,128.989474652867,62.6727019057197
379,129.193832478966,62.7424384203045
380,129.3979067653,62.8119994698506
381,129.60169847312,62.8813856949263
382,129.805208557973,62.9505977322801
383,130.008437969752,63.0196362148736
384,130.211387652741,63.0885017719138
385,130.414058545665,63.157195028885
386,130.616451581736,63.2257166075799
387,130.818567688701,63.2940671261315
388,131.020407788885,63.362247199043
389,131.221972799241,63.4302574372195
390,131.42326363139,63.4980984479968
391,131.624281191671,63.5657708351724
392,131.82502638118,63.6332751990343
393,132.025500095817,63.7006121363903
394,132.225703226326,63.7677822405971
395,132.425636658341,63.834786101589
396,132.625301272427,63.9016243059052
397,132.82469794412,63.9682974367189
398,133.023827543971,64.0348060738645
399,133.222690937584,64.1011507938644
400,133.421288985659,64.1673321699574
401,133.619622544031,64.2333507721237
402,133.817692463709,64.299207167113
403,134.015499590914,64.3649019184698
404,134.213044767122,64.4304355865594
405,134.410328829099,64.495808728594
406,134.607352608937,64.5610218986574
407,134.804116934096,64.6260756477309
408,135.000622627439,64.6909705237175
409,135.196870507269,64.7557070714668
410,135.392861387363,64.8202858327994
411,135.588596077013,64.8847073465308
412,135.784075381057,64.9489721484954
413,135.979300099917,65.0130807715696
414,136.17427102963,65.0770337456962
415,136.368988961889,65.1408315979065
416,136.56345468407,65.2044748523432
417,136.757668979273,65.2679640302842
418,136.951632626348,65.3312996501634
419,137.145346399933,65.394482227594
420,137.338811070486,65.4575122753901
421,137.532027404318,65.5203903035882
422,137.724996163621,65.5831168194694
423,137.917718106506,65.6456923275795
424,138.11019398703,65.7081173297515
425,138.302424555228,65.7703923251253
426,138.494410557146,65.8325178101691
427,138.686152734867,65.8944942786996
428,138.877651826548,65.9563222219017
429,139.068908566443,66.0180021283497
430,139.259923684936,66.0795344840262
431,139.450697908573,66.140919772342
432,139.641231960083,66.202158474156
433,139.831526558416,66.2632510677933
434,140.021582418766,66.3241980290659
435,140.2114002526,66.3849998312901
436,140.400980767686,66.4456569453064
437,140.590324668123,66.5061698394967
438,140.779432654365,66.5665389798041
439,140.96830542325,66.6267648297498
440,141.156943668026,66.6868478504522
441,141.345348078378,66.7467885006435
442,141.533519340455,66.8065872366886
443,141.721458136896,66.8662445126014
444,141.909165146852,66.9257607800629
445,142.096641046019,66.9851364884379
446,142.283886506656,67.0443720847927
447,142.470902197616,67.1034680139106
448,142.657688784366,67.1624247183097
449,142.844246929014,67.2212426382589
450,143.030577290334,67.2799222117945
451,143.216680523788,67.3384638747359
452,143.402557281554,67.3968680607021
453,143.588208212543,67.4551352011273
454,143.773633962429,67.513265725277
455,143.958835173669,67.5712600602627
456,144.143812485527,67.6291186310587
457,144.328566534096,67.6868418605158
458,144.513097952322,67.7444301693781
459,144.697407370023,67.8018839762966
460,144.881495413917,67.8592036978447
461,145.06536270764,67.916389748533
462,145.249009871766,67.9734425408237
463,145.432437523834,68.0303624851451
464,145.615646278366,68.0871499899059
465,145.798636746886,68.1438054615095
466,145.981409537948,68.2003293043679
467,146.163965257149,68.2567219209157
468,146.346304507154,68.3129837116241
469,146.528427887717,68.369115075014
470,146.710335995697,68.4251164076707
471,146.892029425083,68.4809881042557
472,147.073508767012,68.5367305575217
473,147.254774609786,68.5923441583242
474,147.435827538896,68.6478292956363
475,147.616668137038,68.7031863565601
476,147.797296984136,68.75841572634
477,147.977714657353,68.8135177883761
478,148.157921731122,68.8684929242363
479,148.337918777152,68.9233415136684
480,148.517706364457,68.9780639346132
481,148.697285059366,69.0326605632164
482,148.876655425548,69.0871317738405
483,149.055818024025,69.1414779390781
484,149.234773413193,69.1956994297617
485,149.413522148836,69.249796614978
486,149.59206478415,69.3037698620778
487,149.770401869753,69.357619536688
488,149.948533953706,69.4113460027245
489,150.126461581532,69.4649496224014
490,150.304185296229,69.5184307562445
491,150.481705638288,69.5717897631006
492,150.659023145711,69.6250270001504
493,150.836138354026,69.6781428229184
494,151.013051796304,69.7311375852843
495,151.189764003175,69.7840116394936
496,151.366275502846,69.8367653361687
497,151.542586821111,69.8893990243193
498,151.718698481375,69.9419130513533
499,151.894611004664,69.9943077630865
500,152.070324909643,70.0465835037544
501,152.245840712628,70.098740616021
502,152.421158927606,70.15077944099
503,152.596280066248,70.2027003182144
504,152.771204637923,70.2545035857074
505,152.945933149715,70.306189579951
506,153.120466106435,70.3577586359072
507,153.294804010638,70.409211087027
508,153.468947362636,70.4605472652605
509,153.642896660515,70.5117675010661
510,153.816652400146,70.5628721234207
511,153.9902150752,70.6138614598287
512,154.163585177164,70.6647358363315
513,154.336763195352,70.7154955775171
514,154.509749616922,70.7661410065286
515,154.682544926885,70.8166724450742
516,154.855149608125,70.8670902134358
517,155.027564141408,70.9173946304784
518,155.199789005393,70.9675860136585
519,155.371824676654,71.0176646790334
520,155.543671629684,71.0676309412696
521,155.715330336912,71.1174851136523
522,155.886801268717,71.1672275080931
523,156.058084893439,71.2168584351391
