"N","V","VV"
935,147.9903349347,40.3339843716748
936,148.056037632643,40.3237183100749
937,148.121668887773,40.3134336795285
938,148.187228813726,40.3031305479607
939,148.252717523869,40.2928089830896
940,148.318135131298,40.2824690524272
941,148.383481748844,40.2721108232802
942,148.448757489067,40.2617343627507
943,148.513962464265,40.2513397377365
944,148.579096786468,40.2409270149328
945,148.644160567443,40.2304962608316
946,148.709153918692,40.2200475417238
947,148.774076951456,40.2095809236988
948,148.838929776713,40.1990964726462
949,148.90371250518,40.1885942542554
950,148.968425247316,40.1780743340173
951,149.033068113319,40.1675367772245
952,149.097641213128,40.1569816489722
953,149.162144656427,40.1464090141585
954,149.22657855264,40.1358189374858
955,149.290943010939,40.1252114834607
956,149.355238140238,40.1145867163956
957,149.419464049198,40.1039447004084
958,149.483620846228,40.093285499424
959,149.547708639483,40.0826091771744
960,149.611727536865,40.0719157971996
961,149.67567764603,40.0612054228487
962,149.739559074379,40.0504781172798
963,149.803371929066,40.0397339434609
964,149.867116316997,40.0289729641712
965,149.930792344831,40.018195242001
966,149.994400118978,40.0074008393526
967,150.057939745604,39.9965898184408
968,150.121411330629,39.9857622412941
969,150.184814979729,39.9749181697551
970,150.248150798337,39.9640576654805
971,150.311418891643,39.9531807899426
972,150.374619364594,39.9422876044298
973,150.437752321897,39.9313781700469
974,150.500817868018,39.9204525477159
975,150.563816107185,39.9095107981766
976,150.626747143384,39.8985529819873
977,150.689611080366,39.8875791595256
978,150.752408021643,39.8765893909886
979,150.815138070491,39.8655837363941
980,150.87780132995,39.8545622555804
981,150.940397902826,39.8435250082077
982,151.002927891689,39.8324720537585
983,151.065391398877,39.8214034515379
984,151.127788526494,39.8103192606747
985,151.190119376414,39.7992195401215
986,151.252384050276,39.7881043486558
987,151.314582649493,39.7769737448802
988,151.376715275245,39.7658277872232
989,151.438782028484,39.7546665339399
990,151.500783009933,39.7434900431122
991,151.56271832009,39.7322983726499
992,151.624588059221,39.721091580291
993,151.686392327371,39.7098697236021
994,151.748131224358,39.6986328599797
995,151.809804849772,39.6873810466497
996,151.871413302984,39.6761143406691
997,151.932956683138,39.6648327989257
998,151.994435089158,39.6535364781394
999,152.055848619743,39.6422254348622
1000,152.117197373374,39.6308997254789
1001,152.178481448309,39.6195594062079
1002,152.239700942587,39.6082045331014
1003,152.30085595403,39.5968351620467
1004,152.361946580237,39.5854513487656
1005,152.422972918594,39.5740531488161
1006,152.483935066266,39.5626406175921
1007,152.544833120205,39.5512138103247
1008,152.605667177144,39.5397727820819
1009,152.666437333603,39.5283175877701
1010,152.727143685887,39.516848282134
1011,152.787786330088,39.5053649197568
1012,152.848365362084,39.4938675550623
1013,152.908880877541,39.4823562423134
1014,152.969332971913,39.4708310356142
1015,153.029721740443,39.4592919889099
1016,153.090047278164,39.4477391559871
1017,153.1503096799,39.4361725904751
1018,153.210509040263,39.4245923458455
1019,153.270645453659,39.4129984754136
1020,153.330719014287,39.4013910323384
1021,153.390729816135,39.389770069623
1022,153.450677952988,39.3781356401158
1023,153.510563518424,39.36648779651
1024,153.570386605816,39.3548265913454
1025,153.630147308331,39.3431520770076
1026,153.689845718933,39.3314643057296
1027,153.749481930383,39.3197633295915
1028,153.809056035239,39.3080492005215
1029,153.868568125856,39.2963219702964
1030,153.928018294389,39.2845816905416
1031,153.98740663279,39.2728284127323
1032,154.046733232813,39.2610621881934
1033,154.105998186011,39.2492830681005
1034,154.165201583738,39.2374911034799
1035,154.224343517149,39.2256863452095
1036,154.283424077203,39.2138688440195
1037,154.34244335466,39.2020386504917
1038,154.401401440083,39.1901958150615
1039,154.460298423841,39.1783403880174
1040,154.519134396106,39.166472419502
1041,154.577909446856,39.1545919595121
1042,154.636623665872,39.1426990578995
1043,154.695277142746,39.130793764371
1044,154.753869966873,39.1188761284897
1045,154.812402227456,39.1069461996746
1046,154.870874013509,39.0950040272018
1047,154.92928541385,39.0830496602041
1048,154.987636517111,39.0710831476726
1049,155.045927411729,39.0591045384561
1050,155.104158185955,39.0471138812622
1051,155.16232892785,39.0351112246577
1052,155.220439725286,39.0230966170687
1053,155.278490665946,39.0110701067817
1054,155.336481837327,38.9990317419432
1055,155.39441332674,38.9869815705609
1056,155.452285221308,38.9749196405037
1057,155.510097607968,38.9628459995027
1058,155.567850573474,38.9507606951509
1059,155.625544204394,38.9386637749042
1060,155.683178587112,38.9265552860816
1061,155.740753807827,38.9144352758657
1062,155.798269952559,38.9023037913034
1063,155.855727107141,38.8901608793057
1064,155.913125357227,38.8780065866491
1065,155.970464788289,38.8658409599747
1066,156.027745485618,38.8536640457903
1067,156.084967534324,38.8414758904693
1068,156.14213101934,38.829276540252
1069,156.199236025415,38.8170660412459
1070,156.256282637124,38.8048444394261
1071,156.313270938861,38.7926117806352
1072,156.370201014844,38.780368110585
1073,156.427072949112,38.7681134748553
1074,156.48388682553,38.7558479188958
1075,156.540642727784,38.7435714880255
1076,156.597340739387,38.7312842274334
1077,156.653980943675,38.7189861821795
1078,156.710563423811,38.7066773971941
1079,156.767088262783,38.6943579172794
1080,156.823555543406,38.6820277871089
1081,156.879965348321,38.6696870512285
1082,156.936317759998,38.6573357540567
1083,156.992612860733,38.6449739398848
1084,157.048850732653,38.6326016528777
1085,157.105031457713,38.6202189370738
1086,157.161155117696,38.607825836386
1087,157.217221794216,38.5954223946015
1088,157.273231568719,38.5830086553829
1089,157.32918452248,38.5705846622677
1090,157.385080736606,38.5581504586694
1091,157.440920292036,38.545706087878
1092,157.496703269541,38.5332515930596
1093,157.552429749726,38.5207870172573
1094,157.608099813028,38.5083124033919
1095,157.66371353972,38.4958277942618
1096,157.719271009907,38.4833332325435
1097,157.77477230353,38.4708287607919
1098,157.830217500366,38.458314421441
1099,157.885606680025,38.4457902568043
1100,157.940939921956,38.4332563090742
1101,157.996217305445,38.4207126203241
1102,158.051438909613,38.4081592325072
1103,158.10660481342,38.3955961874577
1104,158.161715095664,38.3830235268911
1105,158.216769834981,38.3704412924043
1106,158.271769109847,38.3578495254762
1107,158.326712998576,38.3452482674681
1108,158.381601579324,38.3326375596236
1109,158.436434930086,38.32001744307
1110,158.491213128699,38.3073879588175
1111,158.545936252839,38.2947491477601
1112,158.600604380025,38.2821010506762
1113,158.655217587621,38.2694437082286
1114,158.709775952829,38.2567771609649
1115,158.764279552697,38.2441014493178
1116,158.818728464116,38.2314166136061
1117,158.873122763821,38.2187226940341
1118,158.927462528391,38.2060197306924
1119,158.98174783425,38.1933077635586
1120,159.035978757667,38.1805868324969
1121,159.090155374759,38.167856977259
1122,159.144277761485,38.1551182374842
1123,159.198345993655,38.1423706527014
1124,159.252360146924,38.1296142623251
1125,159.306320296794,38.1168491056596
1126,159.360226518615,38.1040752219011
1127,159.414078887586,38.091292650131
1128,159.467877478755,38.0785014293211
1129,159.521622367019,38.0657015983374
1130,159.575313627124,38.0528931959327
1131,159.628951333666,38.0400762607515
1132,159.682535561092,38.0272508313287
1133,159.736066383699,38.0144169460924
1134,159.789543875638,38.001574643361
1135,159.842968110907,37.9887239613465
1136,159.896339163361,37.9758649381509
1137,159.949657106704,37.962997611773
1138,160.002922014494,37.9501220201
1139,160.056133960143,37.9372382009167
1140,160.109293016916,37.9243461919001
1141,160.162399257932,37.9114460306197
1142,160.215452756166,37.898537754544
1143,160.268453584446,37.8856214010297
1144,160.321401815456,37.8726970073346
1145,160.374297521736,37.8597646106092
1146,160.427140775682,37.8468242479005
1147,160.479931649547,37.8338759561505
1148,160.532670215441,37.8209197721989
1149,160.585356545329,37.8079557327804
1150,160.637990711038,37.7949838745293
1151,160.690572784249,37.782004233976
1152,160.743102836503,37.7690168475474
1153,160.795580939201,37.7560217515698
1154,160.848007163602,37.7430189822673
1155,160.900381580826,37.7300085757631
1156,160.95270426185,37.7169905680782
1157,161.004975277515,37.703964995134
1158,161.05719469852,37.6909318927504
1159,161.109362595428,37.6778912966482
1160,161.161479038661,37.6648432424482
1161,161.213544098504,37.6517877656693
1162,161.265557845105,37.6387249017348
1163,161.317520348473,37.6256546859669
1164,161.369431678481,37.6125771535889
1165,161.421291904867,37.5994923397273
1166,161.473101097229,37.5864002794081
1167,161.524859325033,37.5733010075628
1168,161.576566657608,37.5601945590222
1169,161.628223164147,37.5470809685226
1170,161.679828913709,37.5339602707014
1171,161.73138397522,37.5208325001001
1172,161.78288841747,37.5076976911649
1173,161.834342309116,37.4945558782443
1174,161.885745718682,37.4814070955914
1175,161.937098714559,37.4682513773655
1176,161.988401365006,37.4550887576296
1177,162.039653738148,37.4419192703509
1178,162.09085590198,37.4287429494031
1179,162.142007924364,37.4155598285662
1180,162.193109873033,37.4023699415254
1181,162.244161815587,37.3891733218716
1182,162.295163819497,37.3759700031042
1183,162.346115952102,37.3627600186264
1184,162.397018280615,37.3495434017518
1185,162.447870872114,37.336320185699
1186,162.498673793554,37.3230904035963
1187,162.549427111756,37.3098540884777
1188,162.600130893417,37.296611273287
1189,162.650785205103,37.283361990876
1190,162.701390113253,37.2701062740053
1191,162.75194568418,37.2568441553446
1192,162.802451984068,37.2435756674728
1193,162.852909078976,37.2303008428798
1194,162.903317034835,37.2170197139618
1195,162.953675917451,37.2037323130292
1196,163.003985792505,37.1904386722999
1197,163.054246725552,37.1771388239045
1198,163.104458782021,37.163832799882
1199,163.154622027217,37.1505206321862
1200,163.204736526322,37.1372023526793
1201,163.254802344392,37.1238779931362
1202,163.304819546361,37.1105475852443
1203,163.354788197038,37.0972111606013
1204,163.404708361109,37.0838687507209
1205,163.45458010314,37.0705203870267
1206,163.504403487571,37.0571661008554
1207,163.554178578721,37.0438059234587
1208,163.60390544079,37.0304398860006
1209,163.653584137852,37.0170680195596
1210,163.703214733863,37.0036903551269
1211,163.752797292658,36.990306923609
1212,163.802331877951,36.9769177558279
1213,163.851818553334,36.9635228825184
1214,163.901257382282,36.9501223343308
1215,163.950648428149,36.9367161418326
1216,163.99999175417,36.9233043355042
1217,164.049287423461,36.9098869457441
1218,164.098535499021,36.8964640028654
1219,164.147736043727,36.8830355370974
1220,164.19688912034,36.8696015785868
1221,164.245994791506,36.8561621573967
1222,164.295053119748,36.8427173035076
1223,164.344064167477,36.8292670468161
1224,164.393027996985,36.8158114171384
1225,164.441944670447,36.8023504442064
1226,164.490814249923,36.7888841576703
1227,164.539636797355,36.775412587099
1228,164.588412374574,36.7619357619809
1229,164.63714104329,36.7484537117222
1230,164.685822865102,36.7349664656466
1231,164.734457901492,36.7214740529996
1232,164.78304621383,36.707976502944
1233,164.83158786337,36.694473844564
1234,164.880082911252,36.6809661068625
1235,164.928531418505,36.6674533187621
1236,164.97693344604,36.6539355091077
1237,165.025289054661,36.6404127066625
1238,165.073598305054,36.6268849401125
1239,165.121861257796,36.6133522380624
1240,165.170077973351,36.5998146290418
1241,165.21824851207,36.5862721414983
1242,165.266372934196,36.5727248038027
1243,165.314451299855,36.5591726442474
1244,165.362483669068,36.5456156910481
1245,165.410470101742,36.5320539723414
1246,165.458410657675,36.5184875161872
1247,165.506305396552,36.5049163505684
1248,165.554154377953,36.4913405033905
1249,165.601957661344,36.4777600024833
1250,165.649715306085,36.4641748755988
1251,165.697427371425,36.4505851504138
1252,165.745093916505,36.4369908545279
1253,165.792715000358,36.4233920154671
1254,165.840290681908,36.409788660679
1255,165.887821019971,36.3961808175383
1256,165.935306073256,36.3825685133428
1257,165.982745900365,36.3689517753157
1258,166.030140559792,36.3553306306066
1259,166.077490109925,36.3417051062894
1260,166.124794609045,36.3280752293634
1261,166.172054115326,36.3144410267554
1262,166.219268686838,36.3008025253171
1263,166.266438381544,36.2871597518267
1264,166.3135632573,36.2735127329888
1265,166.36064337186,36.2598614954363
1266,166.407678782871,36.2462060657261
1267,166.454669547876,36.2325464703447
1268,166.501615724312,36.2188827357056
1269,166.548517369515,36.205214888149
1270,166.595374540715,36.1915429539449
1271,166.642187295038,36.1778669592879
1272,166.688955689507,36.164186930304
1273,166.735679781043,36.150502893046
1274,166.782359626462,36.136814873496
1275,166.828995282481,36.1231228975649
1276,166.87558680571,36.1094269910912
1277,166.92213425266,36.0957271798452
