"N","V"
591,120.457991218635
592,120.552349933995
593,120.64658712838
594,120.740703053955
595,120.834697961711
596,120.928572101474
597,121.022325721914
598,121.115959070555
599,121.20947239378
600,121.302865936843
601,121.396139943877
602,121.489294657898
603,121.582330320819
604,121.675247173455
605,121.768045455532
606,121.860725405693
607,121.953287261508
608,122.045731259482
609,122.138057635059
610,122.230266622634
611,122.32235845556
612,122.414333366151
613,122.506191585695
614,122.597933344457
615,122.68955887169
616,122.781068395637
617,122.872462143543
618,122.96374034166
619,123.054903215251
620,123.145950988604
621,123.236883885029
622,123.327702126872
623,123.418405935522
624,123.508995531409
625,123.599471134019
626,123.689832961899
627,123.780081232657
628,123.870216162977
629,123.960237968616
630,124.05014686442
631,124.139943064318
632,124.22962678134
633,124.319198227613
634,124.408657614372
635,124.498005151964
636,124.587241049854
637,124.676365516628
638,124.765378760004
639,124.854280986829
640,124.943072403091
641,125.031753213924
642,125.120323623606
643,125.208783835573
644,125.297134052418
645,125.385374475896
646,125.473505306933
647,125.561526745626
648,125.64943899125
649,125.73724224226
650,125.824936696301
651,125.912522550205
652,126
