"N","V","VV"
118,47.6769465912726,25.507268798014
119,47.9371957621935,25.6113613252964
120,48.1964224080767,25.7147379554839
121,48.4546369103617,25.8174064592887
122,48.7118494625235,25.9193744661794
123,48.9680700749862,26.0206494680727
124,49.2233085798689,26.1212388229007
125,49.4775746355716,26.2211497580573
126,49.7308777312071,26.3203893737288
127,49.9832271908855,26.418964646114
128,50.2346321778581,26.5168824305386
129,50.4851016985248,26.6141494644669
130,50.7346446063121,26.7107723704159
131,50.9832696054256,26.8067576587761
132,51.230985254483,26.9021117305412
133,51.4777999700315,26.9968408799523
134,51.7237220299546,27.0909512970574
135,51.968759576772,27.1844490701922
136,52.2129206208379,27.2773401883833
137,52.4562130434404,27.3696305436774
138,52.6986445998055,27.4613259333995
139,52.9402229220112,27.5524320623423
140,53.1809555218124,27.6429545448899
141,53.4208497933826,27.7328989070777
142,53.6599130159733,27.8222705885912
143,53.8981523564951,27.9110749447061
144,54.1355748720232,27.999317248171
145,54.3721875122306,28.0870026910361
146,54.6079971217497,28.174136386428
147,54.8430104424677,28.2607233702749
148,55.0772341157554,28.3467686029816
149,55.3106746846336,28.4322769710575
150,55.5433385958782,28.5172532886987
151,55.7752322020666,28.6017022993264
152,56.0063617635676,28.6856286770815
153,56.2367334504765,28.7690370282796
154,56.4663533444961,28.8519318928247
155,56.6952274407685,28.9343177455851
156,56.9233616496554,29.0161989977323
157,57.1507617984724,29.0975799980437
158,57.3774336331752,29.1784650341702
159,57.6033828200028,29.2588583338711
160,57.828614947076,29.3387640662153
161,58.0531355259553,29.4181863427523
162,58.2769499931573,29.4971292186514
163,58.5000637116323,29.5755966938128
164,58.7224819722038,29.653592713949
165,58.9442099949715,29.7311211716393
166,59.1652529306782,29.8081859073571
167,59.3856158620429,29.8847907104719
168,59.6053038050594,29.960939320225
169,59.8243217102641,30.0366354266823
170,60.0426744639704,30.1118826716623
171,60.2603668894744,30.1866846496421
172,60.4774037482302,30.2610449086403
173,60.6937897409969,30.3349669510796
174,60.9095295089573,30.408454234627
175,61.1246276348104,30.4815101730154
176,61.3390886438374,30.5541381368443
177,61.552917004942,30.6263414543617
178,61.7661171316668,30.6981234122281
179,61.9786933831852,30.7694872562619
180,62.1906500652701,30.8404361921673
181,62.4019914312407,30.9109733862459
182,62.6127216828862,30.9811019660912
183,62.8228449713697,31.0508250212673
184,63.0323653981103,31.1201456039721
185,63.2412870156452,31.1890667296856
186,63.4496138284731,31.2575913778032
187,63.6573497938778,31.3257224922546
188,63.8644988227333,31.3934629821096
189,64.0710647802918,31.4608157221694
190,64.2770514869535,31.5277835535458
191,64.4824627190193,31.5943692842265
192,64.6873022094279,31.6605756896289
193,64.8915736484756,31.726405513142
194,65.0952806845217,31.7918614666552
195,65.2984269246776,31.856946231077
196,65.5010159354819,31.9216624568422
197,65.7030512435604,31.9860127644081
198,65.9045363362728,32.0499997447398
199,66.105474662345,32.1136259597864
200,66.3058696324884,32.1768939429457
201,66.5057246200067,32.2398061995202
202,66.705042961389,32.3023652071634
203,66.9038279568914,32.3645734163163
204,67.1020828711064,32.4264332506359
205,67.2998109335207,32.4879471074138
206,67.4970153390615,32.5491173579867
207,67.6936992486312,32.6099463481394
208,67.8898657896325,32.6704363984978
209,68.0855180564816,32.7305898049158
210,68.2806591111119,32.7904088388532
211,68.4752919834675,32.8498957477468
212,68.6694196719868,32.909052755374
213,68.8630451440765,32.9678820622086
214,69.0561713365765,33.0263858457707
215,69.2488011562154,33.0845662609683
216,69.4409374800576,33.1424254404342
217,69.632583155941,33.1999654948542
218,69.8237410029071,33.2571885132906
219,70.0144138116219,33.3140965634987
220,70.2046043447896,33.3706916922375
221,70.3943153375582,33.4269759255742
222,70.5835494979168,33.4829512691837
223,70.7723095070863,33.538619708641
224,70.9605980199021,33.5939832097099
225,71.1484176651901,33.6490437186249
226,71.3357710461352,33.7038031623684
227,71.5226607406434,33.7582634489427
228,71.7090893016973,33.8124264676373
229,71.8950592577045,33.8662940892906
230,72.0805731128398,33.9198681665472
