"N","V"
295,134.16852255005
296,134.461499887337
297,134.753969039629
298,135.045932298826
299,135.337391940241
300,135.628350222763
301,135.918809389007
302,136.208771665471
303,136.498239262684
304,136.787214375362
305,137.075699182548
306,137.363695847768
307,137.651206519168
308,137.938233329661
309,138.224778397069
310,138.510843824262
311,138.796431699296
312,139.08154409555
313,139.366183071863
314,139.650350672666
315,139.934048928115
316,140.217279854222
317,140.500045452983
318,140.78234771251
319,141.064188607151
320,141.345570097622
321,141.626494131125
322,141.906962641475
323,142.186977549218
324,142.466540761752
325,142.745654173444
326,143.024319665752
327,143.302539107332
328,143.580314354161
329,143.857647249646
330,144.134539624738
331,144.410993298042
332,144.687010075926
333,144.96259175263
334,145.237740110376
335,145.51245691947
336,145.78674393841
337,146.060602913989
338,146.334035581398
339,146.607043664327
340,146.879628875068
341,147.151792914613
342,147.42353747275
343,147.694864228168
344,147.965774848546
345,148.236270990651
346,148.506354300435
347,148.776026413125
348,149.045288953318
349,149.314143535071
350,149.582591761993
351,149.850635227334
352,150.118275514075
353,150.385514195013
354,150.652352832851
355,150.918792980283
356,151.18483618008
357,151.450483965171
358,151.715737858732
359,151.980599374264
360,152.245070015677
361,152.50915127737
362,152.772844644313
363,153.036151592124
364,153.299073587148
365,153.561612086537
366,153.823768538322
367,154.085544381497
368,154.346941046087
369,154.607959953225
370,154.868602515229
371,155.12887013567
372,155.388764209449
373,155.648286122867
374,155.907437253696
375,156.166218971247
376,156.424632636445
377,156.682679601894
378,156.940361211945
379,157.197678802767
380,157.454633702409
381,157.711227230872
382,157.967460700169
383,158.223335414395
384,158.478852669789
385,158.734013754795
386,158.98881995013
387,159.243272528846
388,159.497372756387
389,159.751121890657
390,160.004521182075
391,160.257571873637
392,160.510275200979
393,160.762632392431
394,161.014644669077
395,161.266313244815
396,161.517639326412
397,161.76862411356
398,162.019268798935
399,162.269574568251
400,162.519542600315
401,162.769174067083
402,163.018470133713
403,163.267431958616
404,163.516060693515
405,163.764357483494
406,164.012323467049
407,164.259959776142
408,164.507267536252
409,164.754247866422
410,165.000901879315
411,165.24723068126
412,165.493235372301
413,165.738917046246
414,165.984276790719
415,166.229315687202
416,166.474034811086
417,166.718435231718
418,166.962518012446
419,167.206284210666
420,167.449734877868
421,167.692871059681
422,167.935693795916
423,168.178204120615
424,168.420403062089
425,168.662291642967
426,168.903870880237
427,169.145141785288
428,169.386105363953
429,169.626762616552
430,169.867114537933
431,170.107162117513
432,170.346906339319
433,170.586348182028
434,170.825488619011
435,171.064328618366
436,171.302869142962
437,171.54111115048
438,171.779055593445
439,172.016703419271
440,172.254055570295
441,172.491112983818
442,172.727876592138
443,172.96434732259
444,173.200526097584
445,173.436413834638
446,173.672011446416
447,173.907319840763
448,174.142339920741
449,174.377072584664
450,174.611518726132
451,174.845679234066
452,175.079554992744
453,175.313146881831
454,175.546455776415
455,175.77948254704
456,176.012228059739
457,176.244693176068
458,176.476878753134
459,176.708785643631
460,176.940414695874
461,177.171766753822
462,177.402842657119
463,177.63364324112
464,177.864169336919
465,178.094421771388
466,178.324401367198
467,178.554108942855
